file,year,county,url
GIS,2014,Brevard,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/brevard/Brevard_pin.zip
GIS,2014,Broward,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/broward/Broward_pin.zip
GIS,2014,Calhoun,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/calhoun/Calhoun_pin.zip
GIS,2014,Charlotte,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/charlotte/Charlotte_pin.zip
GIS,2014,Citrus,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/citrus/Citrus_pin.zip
GIS,2014,Clay,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/clay/Clay_pin.zip
GIS,2014,Collier,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/collier/Collier_pin.zip
GIS,2014,Columbia,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/columbia/Columbia_pin.zip
GIS,2014,Miami-Dade,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/dade/Dade_pin.zip
GIS,2014,Desoto,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/desoto/Desoto_pin.zip
GIS,2014,Dixie,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/dixie/Dixie_pin.zip
GIS,2014,Duval,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/duval/Duval_pin.zip
GIS,2014,Escambia,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/escambia/Escambia_pin.zip
GIS,2014,Flagler,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/flagler/Flagler_pin.zip
GIS,2014,Franklin,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/franklin/Franklin_pin.zip
GIS,2014,Gadsden,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/gadsden/Gadsden_pin.zip
GIS,2014,Gilchrist,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/gilchrist/Gilchrist_pin.zip
GIS,2014,Glades,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/glades/Glades_pin.zip
GIS,2014,Gulf,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/gulf/Gulf_pin.zip
GIS,2014,Hamilton,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/hamilton/Hamilton_pin.zip
GIS,2014,Hardee,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/hardee/Hardee_pin.zip
GIS,2014,Hendry,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/hendry/Hendry_pin.zip
GIS,2014,Hernando,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/hernando/Hernando_pin.zip
GIS,2014,Highlands,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/highlands/Highlands_pin.zip
GIS,2014,Hillsborough,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/hillsborough/Hillsborough_pin.zip
GIS,2014,Holmes,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/holmes/Holmes_pin.zip
GIS,2014,Indian River,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/indian%20river/Indian_River_pin.zip
GIS,2014,Jackson,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/jackson/Jackson_pin.zip
GIS,2014,Jefferson,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/jefferson/Jefferson_pin.zip
GIS,2014,Lafayette,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/lafayette/Lafayette_pin.zip
GIS,2014,Lake,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/lake/Lake_pin.zip
GIS,2014,Lee,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/lee/Lee_pin.zip
GIS,2014,Leon,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/leon/Leon_pin.zip
GIS,2014,Levy,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/levy/Levy_pin.zip
GIS,2014,Liberty,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/liberty/Liberty_pin.zip
GIS,2014,Madison,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/madison/Madison_pin.zip
GIS,2014,Manatee,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/manatee/Manatee_pin.zip
GIS,2014,Marion,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/marion/Marion_pin.zip
GIS,2014,Martin,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/martin/Martin_pin.zip
GIS,2014,Monroe,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/monroe/Monroe_pin.zip
GIS,2014,Nassau,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/nassau/Nassau_pin.zip
GIS,2014,Okaloosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/okaloosa/Okaloosa_pin.zip
GIS,2014,Okeechobee,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/okeechobee/Okeechobee_pin.zip
GIS,2014,Orange,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/orange/Orange_pin.zip
GIS,2014,Osceola,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/osceola/Osceola_pin.zip
GIS,2014,Palm Beach,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/palm%20beach/Palm_Beach_pin.zip
GIS,2014,Pasco,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/pasco/Pasco_pin.zip
GIS,2014,Pinellas,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/pinellas/Pinellas_pin.zip
GIS,2014,Polk,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/polk/Polk_pin.zip
GIS,2014,Putnam,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/putnam/Putnam_pin.zip
GIS,2014,Santa Rosa,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/santa%20rosa/Santa_Rosa_pin.zip
GIS,2014,Sarasota,sdrftp03.dor.state.fl.us/Map%20Data/00_2014/sarasota/Sarasota_pin.zip
